EMG,Label
-0.02099406,0
-0.019483416,0
-0.020322663,0
-0.022169004,0
-0.022840401,0
-0.022001155,0
-0.022001155,0
-0.021665457,0
-0.023008251,0
-0.024854592,0
-0.02535814,0
-0.026029537,0
-0.025022441,0
-0.022169004,0
-0.021665457,0
-0.024183195,0
-0.024854592,0
-0.025022441,0
-0.025525989,0
-0.026029537,0
-0.025022441,0
-0.023679648,0
-0.023511798,0
-0.022504703,0
-0.021665457,0
-0.020154813,0
-0.019986964,0
-0.018979869,0
-0.018979869,0
-0.021161909,0
-0.023008251,0
-0.024015346,0
-0.023008251,0
-0.022336854,0
-0.022169004,0
-0.022672552,0
-0.022672552,0
-0.023343949,0
-0.025022441,0
-0.025525989,0
-0.024351044,0
-0.023343949,0
-0.024183195,0
-0.024351044,0
-0.023008251,0
-0.023343949,0
-0.024686743,0
-0.025022441,0
-0.024015346,0
-0.024015346,0
-0.024686743,0
-0.024351044,0
-0.024015346,0
-0.024686743,0
-0.025022441,0
-0.024686743,0
-0.023511798,0
-0.024351044,0
-0.026029537,0
-0.026197386,0
-0.027372331,0
-0.029050823,0
-0.027875879,0
-0.026365235,0
-0.026868783,0
-0.027708029,0
-0.026029537,0
-0.024854592,0
-0.026029537,0
-0.027708029,0
-0.026029537,0
-0.023847497,0
-0.022504703,0
-0.021497607,0
-0.020658361,0
-0.021329758,0
-0.022840401,0
-0.023008251,0
-0.021329758,0
-0.019483416,0
-0.019986964,0
-0.021833306,0
-0.022672552,0
-0.021665457,0
-0.02099406,0
-0.021497607,0
-0.022672552,0
-0.021833306,0
-0.020490512,0
-0.020322663,0
-0.020322663,0
-0.021329758,0
-0.021665457,0
-0.022001155,0
-0.021665457,0
-0.02082621,0
-0.022001155,0
-0.023008251,0
-0.022672552,0
-0.021665457,0
-0.022169004,0
-0.022169004,0
-0.022672552,0
-0.023343949,0
-0.023679648,0
-0.024015346,0
-0.02535814,0
-0.024351044,0
-0.022336854,0
-0.022169004,0
-0.022001155,0
-0.023343949,0
-0.024015346,0
-0.022672552,0
-0.022672552,0
-0.023679648,0
-0.024015346,0
-0.023511798,0
-0.0231761,0
-0.022840401,0
-0.022169004,0
-0.021497607,0
-0.02099406,0
-0.02099406,0
-0.02099406,0
-0.022169004,0
-0.024183195,0
-0.024854592,0
-0.02535814,0
-0.024686743,0
-0.022336854,0
-0.021329758,0
-0.023008251,0
-0.024686743,0
-0.024183195,0
-0.022336854,0
-0.022001155,0
-0.022672552,0
-0.024015346,0
-0.025022441,0
-0.025693838,0
-0.024351044,0
-0.024351044,0
-0.024686743,0
-0.024015346,0
-0.023679648,0
-0.023511798,0
-0.023511798,0
-0.024686743,0
-0.024854592,0
-0.023343949,0
-0.023679648,0
-0.026700934,0
-0.02754018,0
-0.025693838,0
-0.024518894,0
-0.024518894,0
-0.026029537,0
-0.026197386,0
-0.025022441,0
-0.025022441,0
-0.027372331,0
-0.029218672,0
-0.029386522,0
-0.028379426,0
-0.027036632,0
-0.026533085,0
-0.027372331,0
-0.026700934,0
-0.025693838,0
-0.025190291,0
-0.02535814,0
-0.026700934,0
-0.026700934,0
-0.025022441,0
-0.023679648,0
-0.023679648,0
-0.023679648,0
-0.024686743,0
-0.024015346,0
-0.023008251,0
-0.023679648,0
-0.024015346,0
-0.025022441,0
-0.025861688,0
-0.024854592,0
-0.023008251,0
-0.021329758,0
-0.021665457,0
-0.022840401,0
-0.023008251,0
-0.021329758,0
-0.02082621,0
-0.021497607,0
-0.019986964,0
-0.018979869,0
-0.020658361,0
-0.023343949,0
-0.026029537,0
-0.026868783,0
-0.025693838,0
-0.024351044,0
-0.022672552,0
-0.021161909,0
-0.02082621,0
-0.020658361,0
-0.02082621,0
-0.021329758,0
-0.022001155,0
-0.023008251,0
-0.023343949,0
-0.021329758,0
-0.019651266,0
-0.019315567,0
-0.019651266,0
-0.021833306,0
-0.023008251,0
-0.023343949,0
-0.022672552,0
-0.022169004,0
-0.021665457,0
-0.02082621,0
-0.02099406,0
-0.019819115,0
-0.020154813,0
-0.023511798,0
-0.023679648,0
-0.022672552,0
-0.021665457,0
-0.021329758,0
-0.021497607,0
-0.021665457,0
-0.02099406,0
-0.022169004,0
-0.024015346,0
-0.024015346,0
-0.023008251,0
-0.022504703,0
-0.021497607,0
-0.020322663,0
-0.019315567,0
-0.019651266,0
-0.02099406,0
-0.022001155,0
-0.021833306,0
-0.021497607,0
-0.022169004,0
-0.024183195,0
-0.025525989,0
-0.026029537,0
-0.026533085,0
-0.026365235,0
-0.025022441,0
-0.023511798,0
-0.023679648,0
-0.024015346,0
-0.025525989,0
-0.026700934,0
-0.026700934,0
-0.026197386,0
-0.025861688,0
-0.026029537,0
-0.025525989,0
-0.02535814,0
-0.023679648,0
-0.023343949,0
-0.024183195,0
-0.02535814,0
-0.025693838,0
-0.025861688,0
-0.02535814,0
-0.024015346,0
-0.0231761,0
-0.0231761,0
-0.023511798,0
-0.023343949,0
-0.022840401,0
-0.022001155,0
-0.022001155,0
-0.022672552,0
-0.022672552,0
-0.022672552,0
-0.022169004,0
-0.022672552,0
-0.023343949,0
-0.023511798,0
-0.023679648,0
-0.024351044,0
-0.023511798,0
-0.024015346,0
-0.026197386,0
-0.026700934,0
-0.025861688,0
-0.02535814,0
-0.02535814,0
-0.02535814,0
-0.024854592,0
-0.023679648,0
-0.022672552,0
-0.022672552,0
-0.023511798,0
-0.024351044,0
-0.023679648,0
-0.023679648,0
-0.023679648,0
-0.024351044,0
-0.025022441,0
-0.02535814,0
-0.026029537,0
-0.026365235,0
-0.024686743,0
-0.023008251,0
-0.024183195,0
-0.024183195,0
-0.023008251,0
-0.024686743,0
-0.026700934,0
-0.026365235,0
-0.02535814,0
-0.024686743,0
-0.02535814,0
-0.025022441,0
-0.024854592,0
-0.02535814,0
-0.025693838,0
-0.027036632,0
-0.026365235,0
-0.024351044,0
-0.023008251,0
-0.024015346,0
-0.02535814,0
-0.025693838,0
-0.025693838,0
-0.025693838,0
-0.026197386,0
-0.026365235,0
-0.025022441,0
-0.024015346,0
-0.0231761,0
-0.021665457,0
-0.021329758,0
-0.022840401,0
-0.022672552,0
-0.021497607,0
-0.021497607,0
-0.022001155,0
-0.021329758,0
-0.022169004,0
-0.024351044,0
-0.024351044,0
-0.023008251,0
-0.022001155,0
-0.021329758,0
-0.02099406,0
-0.020322663,0
-0.020154813,0
-0.020490512,0
-0.022336854,0
-0.023343949,0
-0.024351044,0
-0.02535814,0
-0.024183195,0
-0.02099406,0
-0.018140623,0
-0.018308472,0
-0.019651266,0
-0.020154813,0
-0.019986964,0
-0.02082621,0
-0.022169004,0
-0.0231761,0
-0.022840401,0
-0.022336854,0
-0.022001155,0
-0.024015346,0
-0.024686743,0
-0.023679648,0
-0.023679648,0
-0.024015346,0
-0.02535814,0
-0.025022441,0
-0.024183195,0
-0.024518894,0
-0.024351044,0
-0.022672552,0
-0.021329758,0
-0.021665457,0
-0.022001155,0
-0.022001155,0
-0.021665457,0
-0.022336854,0
-0.021329758,0
-0.02082621,0
-0.022169004,0
-0.023847497,0
-0.024351044,0
-0.024686743,0
-0.02535814,0
-0.024686743,0
-0.024351044,0
-0.024015346,0
-0.024686743,0
-0.024686743,0
-0.024183195,0
-0.024183195,0
-0.024351044,0
-0.024351044,0
-0.024015346,0
-0.024015346,0
-0.024686743,0
-0.024854592,0
-0.025525989,0
-0.026029537,0
-0.026029537,0
-0.025022441,0
-0.024015346,0
-0.024015346,0
-0.024015346,0
-0.024183195,0
-0.024854592,0
-0.026700934,0
-0.027708029,0
-0.027036632,0
-0.025190291,0
-0.024015346,0
-0.025693838,0
-0.02754018,0
-0.026868783,0
-0.02535814,0
-0.024015346,0
-0.023343949,0
-0.024015346,0
-0.024351044,0
-0.025022441,0
-0.025861688,0
-0.026197386,0
-0.025022441,0
-0.022840401,0
-0.021497607,0
-0.022001155,0
-0.022001155,0
-0.021497607,0
-0.021329758,0
-0.021497607,0
-0.021665457,0
-0.02099406,0
-0.020154813,0
-0.020322663,0
-0.022169004,0
-0.021665457,0
-0.02099406,0
-0.021329758,0
-0.022336854,0
-0.023343949,0
-0.023679648,0
-0.022672552,0
-0.020658361,0
-0.019483416,0
-0.019315567,0
-0.020154813,0
-0.02099406,0
-0.021329758,0
-0.022336854,0
-0.024015346,0
-0.026700934,0
-0.02754018,0
-0.025022441,0
-0.023679648,0
-0.023679648,0
-0.023511798,0
-0.022672552,0
-0.023511798,0
-0.025022441,0
-0.023679648,0
-0.022672552,0
-0.023511798,0
-0.025693838,0
-0.027036632,0
-0.026700934,0
-0.025693838,0
-0.02535814,0
-0.024183195,0
-0.023511798,0
-0.0231761,0
-0.023343949,0
-0.024351044,0
-0.026029537,0
-0.027204482,0
-0.026700934,0
-0.024686743,0
-0.023511798,0
-0.025022441,0
-0.026700934,0
-0.025693838,0
-0.022672552,0
-0.022169004,0
-0.023679648,0
-0.024183195,0
-0.024015346,0
-0.023008251,0
-0.021329758,0
-0.020154813,0
-0.02082621,0
-0.020322663,0
-0.019651266,0
-0.020322663,0
-0.022001155,0
-0.023511798,0
-0.023008251,0
-0.022001155,0
-0.021329758,0
-0.022001155,0
-0.023008251,0
-0.023008251,0
-0.022001155,0
-0.022169004,0
-0.022672552,0
-0.023008251,0
-0.024015346,0
-0.023008251,0
-0.022169004,0
-0.023679648,0
-0.025525989,0
-0.024351044,0
-0.022672552,0
-0.022336854,0
-0.022504703,0
-0.0231761,0
-0.022336854,0
-0.023008251,0
-0.024015346,0
-0.024015346,0
-0.024015346,0
-0.022672552,0
-0.025693838,0
-0.027036632,0
-0.026700934,0
-0.025693838,0
-0.02535814,0
-0.024183195,0
-0.023511798,0
-0.0231761,0
-0.023343949,0
-0.024351044,0
-0.026029537,0
-0.027204482,0
-0.026700934,0
-0.024686743,0
-0.023511798,0
-0.025022441,0
-0.026700934,0
-0.025693838,0
-0.022672552,0
-0.022169004,0
-0.023679648,0
-0.024183195,0
-0.024015346,0
-0.023008251,0
-0.021329758,0
-0.020154813,0
-0.02082621,0
-0.020322663,0
-0.019651266,0
-0.020322663,0
-0.022001155,0
-0.023511798,0
-0.023008251,0
-0.022001155,0
-0.021329758,0
-0.022001155,0
-0.023008251,0
-0.023008251,0
-0.022001155,0
-0.022169004,0
-0.022672552,0
-0.023008251,0
-0.024015346,0
-0.023008251,0
-0.022169004,0
-0.023679648,0
-0.025525989,0
-0.024351044,0
-0.022672552,0
-0.022336854,0
-0.022504703,0
-0.0231761,0
-0.022336854,0
-0.023008251,0
-0.024015346,0
-0.024015346,0
-0.024015346,0
-0.022672552,0
-0.022001155,0
-0.021497607,0
-0.02082621,0
-0.020658361,0
-0.021497607,0
-0.022840401,0
-0.024183195,0
-0.025693838,0
-0.026029537,0
-0.024015346,0
-0.022001155,0
-0.021329758,0
-0.02099406,0
-0.02082621,0
-0.02099406,0
-0.020322663,0
-0.019483416,0
-0.020322663,0
-0.022001155,0
-0.021329758,0
-0.019147718,0
-0.01864417,0
-0.020322663,0
-0.021497607,0
-0.020322663,0
-0.019315567,0
-0.020322663,0
-0.021329758,0
-0.021161909,0
-0.021665457,0
-0.023343949,0
-0.024351044,0
-0.02535814,0
-0.025693838,0
-0.024015346,0
-0.023008251,0
-0.022504703,0
-0.0231761,0
-0.024686743,0
-0.025861688,0
-0.02535814,0
-0.024351044,0
-0.023679648,0
-0.024351044,0
-0.024854592,0
-0.024686743,0
-0.026029537,0
-0.026029537,0
-0.024686743,0
-0.024015346,0
-0.024686743,0
-0.027036632,0
-0.029050823,0
-0.029050823,0
-0.028715125,0
-0.026868783,0
-0.024015346,0
-0.022672552,0
-0.023679648,0
-0.02535814,0
-0.024686743,0
-0.022672552,0
-0.022504703,0
-0.022672552,0
-0.022672552,0
-0.022504703,0
-0.023343949,0
-0.023008251,0
-0.021665457,0
-0.021665457,0
-0.022672552,0
-0.022336854,0
-0.022672552,0
-0.023008251,0
-0.022169004,0
-0.022336854,0
-0.022001155,0
-0.022169004,0
-0.023343949,0
-0.024686743,0
-0.024686743,0
-0.024015346,0
-0.024686743,0
-0.025525989,0
-0.024854592,0
-0.024686743,0
-0.025861688,0
-0.026700934,0
-0.026029537,0
-0.026365235,0
-0.027875879,0
-0.028379426,0
-0.026700934,0
-0.023679648,0
-0.023008251,0
-0.025022441,0
-0.025693838,0
-0.024686743,0
-0.024183195,0
-0.025693838,0
-0.026029537,0
-0.025525989,0
-0.023343949,0
-0.021329758,0
-0.022001155,0
-0.023008251,0
-0.022336854,0
-0.021665457,0
-0.020490512,0
-0.019315567,0
-0.020154813,0
-0.022169004,0
-0.022672552,0
-0.021329758,0
-0.021329758,0
-0.022001155,0
-0.023343949,0
-0.0231761,0
-0.021329758,0
-0.02099406,0
-0.023008251,0
-0.024854592,0
-0.024854592,0
-0.024015346,0
-0.023679648,0
-0.023343949,0
-0.023679648,0
-0.024015346,0
-0.023679648,0
-0.022672552,0
-0.021329758,0
-0.022840401,0
-0.025022441,0
-0.025022441,0
-0.023679648,0
-0.023343949,0
-0.021497607,0
-0.020658361,0
-0.021329758,0
-0.021497607,0
-0.019986964,0
-0.018979869,0
-0.02099406,0
-0.022672552,0
-0.023511798,0
-0.0231761,0
-0.022840401,0
-0.022672552,0
-0.023343949,0
-0.024351044,0
-0.024686743,0
-0.024351044,0
-0.025022441,0
-0.02535814,0
-0.024015346,0
-0.022672552,0
-0.021329758,0
-0.022001155,0
-0.022840401,0
-0.023343949,0
-0.023511798,0
-0.022169004,0
-0.021665457,0
-0.022840401,0
-0.022672552,0
-0.022001155,0
-0.022840401,0
-0.023343949,0
-0.023008251,0
-0.0231761,0
-0.024351044,0
-0.023679648,0
-0.022336854,0
-0.023343949,0
-0.024183195,0
-0.024183195,0
-0.024686743,0
-0.025693838,0
-0.027372331,0
-0.028379426,0
-0.027708029,0
-0.026700934,0
-0.026700934,0
-0.026533085,0
-0.026365235,0
-0.026365235,0
-0.026700934,0
-0.025861688,0
-0.024854592,0
-0.024518894,0
-0.025022441,0
-0.025022441,0
-0.024015346,0
-0.022001155,0
-0.021329758,0
-0.022169004,0
-0.023511798,0
-0.023679648,0
-0.024183195,0
-0.025190291,0
-0.025525989,0
-0.024518894,0
-0.022672552,0
-0.023008251,0
-0.023679648,0
-0.022672552,0
-0.023008251,0
-0.026029537,0
-0.026700934,0
-0.02535814,0
-0.023008251,0
-0.022169004,0
-0.023343949,0
-0.024183195,0
-0.023343949,0
-0.022336854,0
-0.021329758,0
-0.021833306,0
-0.023511798,0
-0.02535814,0
-0.026365235,0
-0.025693838,0
-0.023511798,0
-0.021665457,0
-0.022336854,0
-0.023679648,0
-0.024015346,0
-0.024183195,0
-0.023847497,0
-0.023008251,0
-0.022672552,0
-0.0231761,0
-0.022001155,0
-0.019483416,0
-0.019483416,0
-0.021665457,0
-0.023343949,0
-0.022840401,0
-0.021329758,0
-0.02099406,0
-0.022672552,0
-0.025022441,0
-0.027372331,0
-0.026197386,0
-0.024351044,0
-0.0231761,0
-0.023511798,0
-0.024854592,0
-0.026365235,0
-0.026533085,0
-0.02535814,0
-0.024518894,0
-0.024686743,0
-0.023343949,0
-0.02082621,0
-0.021497607,0
-0.022672552,0
-0.023511798,0
-0.02535814,0
-0.027036632,0
-0.02754018,0
-0.026365235,0
-0.024351044,0
-0.023511798,0
-0.022169004,0
-0.020658361,0
-0.022001155,0
-0.024183195,0
-0.025525989,0
-0.026700934,0
-0.025693838,0
-0.02535814,0
-0.025525989,0
-0.024686743,0
-0.023008251,0
-0.022336854,0
-0.022672552,0
-0.023679648,0
-0.024183195,0
-0.023679648,0
-0.023511798,0
-0.023511798,0
-0.023008251,0
-0.02099406,0
-0.019819115,0
-0.020322663,0
-0.02099406,0
-0.020490512,0
-0.020322663,0
-0.021329758,0
-0.02099406,0
-0.021329758,0
-0.023343949,0
-0.024854592,0
-0.023511798,0
-0.020322663,0
-0.019986964,0
-0.02099406,0
-0.021497607,0
-0.020322663,0
-0.020154813,0
-0.019483416,0
-0.018979869,0
-0.020658361,0
-0.022672552,0
-0.022001155,0
-0.020658361,0
-0.02099406,0
-0.021497607,0
-0.022336854,0
-0.021329758,0
-0.020658361,0
-0.021329758,0
-0.022001155,0
-0.023008251,0
-0.024351044,0
-0.024015346,0
-0.022169004,0
-0.022001155,0
-0.024183195,0
-0.024351044,0
-0.023008251,0
-0.022169004,0
-0.023008251,0
-0.024518894,0
-0.024686743,0
-0.024183195,0
-0.023847497,0
-0.024686743,0
-0.026365235,0
-0.027372331,0
-0.027708029,0
-0.026700934,0
-0.026365235,0
-0.026197386,0
-0.025693838,0
-0.025190291,0
-0.024351044,0
-0.024183195,0
-0.025022441,0
-0.024686743,0
-0.024686743,0
-0.026533085,0
-0.028043728,0
-0.027036632,0
-0.024686743,0
-0.022840401,0
-0.021665457,0
-0.02099406,0
-0.021329758,0
-0.022672552,0
-0.025022441,0
-0.025525989,0
-0.023679648,0
-0.023679648,0
-0.024686743,0
-0.024686743,0
-0.024686743,0
-0.025022441,0
-0.024015346,0
-0.024015346,0
-0.024854592,0
-0.024518894,0
-0.023679648,0
-0.023511798,0
-0.024686743,0
-0.026029537,0
-0.026365235,0
-0.025022441,0
-0.024686743,0
-0.024518894,0
-0.024015346,0
-0.025022441,0
-0.025022441,0
-0.024015346,0
-0.023679648,0
-0.023008251,0
-0.023008251,0
-0.025022441,0
-0.026029537,0
-0.024686743,0
-0.024015346,0
-0.023008251,0
-0.022336854,0
-0.022672552,0
-0.022840401,0
-0.022840401,0
-0.024015346,0
-0.024854592,0
-0.023679648,0
-0.022001155,0
-0.02099406,0
-0.021329758,0
-0.022336854,0
-0.023511798,0
-0.023511798,0
-0.023343949,0
-0.022672552,0
-0.021833306,0
-0.020322663,0
-0.019651266,0
-0.019483416,0
-0.019651266,0
-0.020322663,0
-0.021329758,0
-0.021665457,0
-0.022840401,0
-0.024015346,0
-0.023511798,0
-0.023343949,0
-0.022336854,0
-0.020658361,0
-0.020658361,0
-0.022672552,0
-0.024015346,0
-0.024183195,0
-0.024518894,0
-0.02535814,0
-0.025693838,0
-0.024686743,0
-0.024183195,0
-0.024854592,0
-0.025022441,0
-0.025861688,0
-0.026365235,0
-0.027372331,0
-0.028043728,0
-0.027372331,0
-0.026029537,0
-0.025525989,0
-0.02535814,0
-0.024854592,0
-0.024015346,0
-0.0231761,0
-0.021665457,0
-0.020658361,0
-0.020658361,0
-0.020658361,0
-0.022001155,0
-0.024015346,0
-0.024015346,0
-0.022672552,0
-0.021329758,0
-0.020490512,0
-0.019651266,0
-0.020658361,0
-0.020658361,0
-0.020490512,0
-0.021161909,0
-0.023511798,0
-0.025022441,0
-0.026029537,0
-0.026700934,0
-0.025525989,0
-0.024183195,0
-0.024686743,0
-0.026029537,0
-0.026029537,0
-0.02535814,0
-0.024351044,0
-0.025693838,0
-0.026029537,0
-0.026029537,0
-0.026700934,0
-0.026197386,0
-0.025525989,0
-0.026365235,0
-0.026029537,0
-0.024351044,0
-0.022336854,0
-0.02082621,0
-0.020322663,0
-0.02099406,0
-0.02099406,0
-0.022001155,0
-0.0231761,0
-0.024015346,0
-0.023343949,0
-0.022840401,0
-0.023343949,0
-0.024015346,0
-0.023343949,0
-0.022672552,0
-0.021833306,0
-0.02099406,0
-0.020322663,0
-0.020490512,0
-0.021329758,0
-0.022336854,0
-0.022001155,0
-0.021329758,0
-0.021329758,0
-0.02082621,0
-0.02099406,0
-0.022336854,0
-0.022504703,0
-0.021329758,0
-0.020154813,0
-0.019986964,0
-0.021329758,0
-0.02099406,0
-0.020154813,0
-0.020658361,0
-0.023679648,0
-0.026700934,0
-0.028043728,0
-0.028043728,0
-0.027708029,0
-0.027372331,0
-0.027708029,0
-0.030057919,0
-0.031400713,0
-0.030729316,0
-0.030729316,0
-0.030057919,0
-0.028715125,0
-0.028211577,0
-0.027708029,0
-0.02754018,0
-0.027708029,0
-0.027708029,0
-0.02754018,0
-0.027372331,0
-0.027372331,0
-0.026365235,0
-0.024686743,0
-0.024015346,0
-0.024686743,0
-0.02535814,0
-0.02535814,0
-0.024015346,0
-0.022672552,0
-0.022169004,0
-0.022336854,0
-0.023343949,0
-0.023343949,0
-0.022672552,0
-0.022336854,0
-0.022001155,0
-0.02082621,0
-0.020154813,0
-0.020658361,0
-0.021665457,0
-0.022001155,0
-0.021497607,0
-0.02099406,0
-0.02099406,0
-0.022001155,0
-0.021833306,0
-0.020154813,0
-0.021161909,0
-0.022672552,0
-0.021665457,0
-0.019483416,0
-0.017637075,0
-0.016629979,0
-0.018140623,0
-0.019986964,0
-0.021665457,0
-0.022672552,0
-0.022336854,0
-0.022001155,0
-0.02099406,0
-0.019651266,0
-0.019315567,0
-0.019986964,0
-0.021665457,0
-0.021665457,0
-0.022672552,0
-0.023343949,0
-0.023343949,0
-0.022169004,0
-0.022336854,0
-0.023679648,0
-0.025022441,0
-0.025525989,0
-0.026029537,0
-0.027204482,0
-0.026029537,0
-0.024351044,0
-0.024015346,0
-0.024518894,0
-0.025693838,0
-0.025525989,0
-0.024351044,0
-0.022672552,0
-0.022672552,0
-0.023008251,0
-0.022672552,0
-0.022336854,0
-0.024183195,0
-0.026365235,0
-0.026197386,0
-0.024183195,0
-0.024518894,0
-0.023847497,0
-0.023008251,0
-0.024015346,0
-0.024015346,0
-0.024015346,0
-0.024518894,0
-0.022840401,0
-0.021329758,0
-0.021329758,0
-0.02099406,0
-0.021329758,0
-0.022001155,0
-0.022840401,0
-0.022672552,0
-0.022672552,0
-0.023511798,0
-0.024686743,0
-0.024183195,0
-0.023511798,0
-0.023343949,0
-0.024686743,0
-0.025861688,0
-0.026029537,0
-0.025693838,0
-0.026365235,0
-0.026700934,0
-0.026365235,0
-0.025693838,0
-0.025190291,0
-0.026029537,0
-0.026700934,0
-0.024351044,0
-0.024015346,0
-0.024183195,0
-0.024854592,0
-0.025693838,0
-0.02535814,0
-0.023343949,0
-0.022336854,0
-0.022001155,0
-0.02099406,0
-0.020154813,0
-0.021665457,0
-0.022840401,0
-0.022001155,0
-0.021329758,0
-0.023343949,0
-0.025525989,0
-0.026197386,0
-0.024686743,0
-0.022840401,0
-0.022336854,0
-0.022169004,0
-0.023008251,0
-0.023679648,0
-0.024351044,0
-0.024686743,0
-0.024015346,0
-0.023511798,0
-0.024183195,0
-0.024015346,0
-0.022001155,0
-0.022672552,0
-0.025693838,0
-0.026365235,0
-0.025190291,0
-0.024518894,0
-0.023511798,0
-0.022672552,0
-0.024015346,0
-0.02535814,0
-0.025693838,0
-0.024015346,0
-0.023847497,0
-0.024351044,0
-0.026029537,0
-0.027036632,0
-0.026029537,0
-0.023343949,0
-0.022672552,0
-0.023511798,0
-0.0231761,0
-0.023343949,0
-0.023008251,0
-0.023343949,0
-0.024351044,0
-0.024351044,0
-0.024015346,0
-0.023008251,0
-0.024015346,0
